Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Year,Bundesland_pretty
2023-07,18.0,ÖGK-ST,Jul.23,FA für Neurochirurgie,79.0,68.0,147.0,2023,Steiermark
2023-07,19.0,ÖGK-ST,Jul.23,FA für Neurologie,613.0,286.0,899.0,2023,Steiermark
2023-07,20.0,ÖGK-ST,Jul.23,FA für Psychiatrie,962.0,593.0,1555.0,2023,Steiermark
2023-07,21.0,ÖGK-ST,Jul.23,FA für Plastische Chirurgie,32.0,40.0,72.0,2023,Steiermark
2023-07,22.0,ÖGK-ST,Jul.23,FA für Kinderchirurgie,38.0,14.0,52.0,2023,Steiermark
2023-07,23.0,ÖGK-ST,Jul.23,"FA für Mund., Kiefer- und Gesichtschirurgie",10.0,1.0,11.0,2023,Steiermark
2023-07,24.0,ÖGK-ST,Jul.23,FA für Nuklearmedizin,145.0,77.0,222.0,2023,Steiermark
2023-07,26.0,ÖGK-ST,Jul.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Steiermark
2023-07,29.0,ÖGK-ST,Jul.23,FA für Immunologie,,1.0,1.0,2023,Steiermark
2023-07,32.0,ÖGK-ST,Jul.23,FA für Kinder- und Jugendpsychiatrie,39.0,22.0,61.0,2023,Steiermark
2023-07,34.0,ÖGK-ST,Jul.23,FA für medizinische Biologie,,,0.0,2023,Steiermark
2023-07,50.0,ÖGK-ST,Jul.23,FA für medizinische und chemische Labordiagnostik,8.0,6.0,14.0,2023,Steiermark
2023-07,53.0,ÖGK-ST,Jul.23,FA für Pathologie und Histologie,,,0.0,2023,Steiermark
2023-07,55.0,ÖGK-ST,Jul.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Steiermark
2023-07,,ÖGK-ST,Jul.23,Gesamt,34227.0,25849.0,60076.0,2023,Steiermark
2023-08,5.0,ÖGK-ST,Aug.23,FA für Haut- und Geschlechtskrankheiten,6187.0,1500.0,7687.0,2023,Steiermark
2023-08,6.0,ÖGK-ST,Aug.23,FA für Frauenheilkunde und Geburtshilfe,4733.0,5394.0,10127.0,2023,Steiermark
2023-08,7.0,ÖGK-ST,Aug.23,FA für Innere Medizin,3134.0,2169.0,5303.0,2023,Steiermark
2023-08,8.0,ÖGK-ST,Aug.23,FA für Kinder- und Jugendheilkunde,1640.0,2377.0,4017.0,2023,Steiermark
2023-08,9.0,ÖGK-ST,Aug.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1855.0,1167.0,3022.0,2023,Steiermark
2023-08,10.0,ÖGK-ST,Aug.23,FA für Lungenkrankheiten,49.0,38.0,87.0,2023,Steiermark
2023-08,11.0,ÖGK-ST,Aug.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,352.0,158.0,510.0,2023,Steiermark
2023-08,12.0,ÖGK-ST,Aug.23,FA für Orthopädie und orthopädische Chirurgie,4025.0,1893.0,5918.0,2023,Steiermark
2023-08,13.0,ÖGK-ST,Aug.23,FA für Physikalische Medizin,70.0,34.0,104.0,2023,Steiermark
2023-08,14.0,ÖGK-ST,Aug.23,FA für Radiologie,241.0,71.0,312.0,2023,Steiermark
2023-08,15.0,ÖGK-ST,Aug.23,FA für Unfallchirurgie,491.0,346.0,837.0,2023,Steiermark
2023-08,16.0,ÖGK-ST,Aug.23,FA für Urologie,908.0,556.0,1464.0,2023,Steiermark
2023-08,18.0,ÖGK-ST,Aug.23,FA für Neurochirurgie,60.0,69.0,129.0,2023,Steiermark
2023-08,19.0,ÖGK-ST,Aug.23,FA für Neurologie,853.0,368.0,1221.0,2023,Steiermark
2023-08,20.0,ÖGK-ST,Aug.23,FA für Psychiatrie,991.0,601.0,1592.0,2023,Steiermark
2023-08,21.0,ÖGK-ST,Aug.23,FA für Plastische Chirurgie,32.0,34.0,66.0,2023,Steiermark
2023-08,22.0,ÖGK-ST,Aug.23,FA für Kinderchirurgie,25.0,12.0,37.0,2023,Steiermark
2023-08,23.0,ÖGK-ST,Aug.23,"FA für Mund., Kiefer- und Gesichtschirurgie",12.0,,12.0,2023,Steiermark
2023-08,24.0,ÖGK-ST,Aug.23,FA für Nuklearmedizin,131.0,50.0,181.0,2023,Steiermark
2023-08,26.0,ÖGK-ST,Aug.23,FA für Strahlentherapie - Radioonkologie,2.0,,2.0,2023,Steiermark
2023-08,29.0,ÖGK-ST,Aug.23,FA für Immunologie,2.0,2.0,4.0,2023,Steiermark
2023-08,32.0,ÖGK-ST,Aug.23,FA für Kinder- und Jugendpsychiatrie,19.0,6.0,25.0,2023,Steiermark
2023-08,34.0,ÖGK-ST,Aug.23,FA für medizinische Biologie,,,0.0,2023,Steiermark
2023-08,50.0,ÖGK-ST,Aug.23,FA für medizinische und chemische Labordiagnostik,3.0,5.0,8.0,2023,Steiermark
2023-08,53.0,ÖGK-ST,Aug.23,FA für Pathologie und Histologie,,1.0,1.0,2023,Steiermark
2023-08,55.0,ÖGK-ST,Aug.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Steiermark
2023-08,,ÖGK-ST,Aug.23,Gesamt,35425.0,24329.0,59754.0,2023,Steiermark
2023-09,5.0,ÖGK-ST,Sep.23,FA für Haut- und Geschlechtskrankheiten,3492.0,1851.0,5343.0,2023,Steiermark
2023-09,6.0,ÖGK-ST,Sep.23,FA für Frauenheilkunde und Geburtshilfe,6063.0,5879.0,11942.0,2023,Steiermark
2023-09,7.0,ÖGK-ST,Sep.23,FA für Innere Medizin,3548.0,2117.0,5665.0,2023,Steiermark
2023-09,8.0,ÖGK-ST,Sep.23,FA für Kinder- und Jugendheilkunde,2160.0,2252.0,4412.0,2023,Steiermark
2023-09,9.0,ÖGK-ST,Sep.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1322.0,1533.0,2855.0,2023,Steiermark
2023-09,10.0,ÖGK-ST,Sep.23,FA für Lungenkrankheiten,52.0,36.0,88.0,2023,Steiermark
2023-09,11.0,ÖGK-ST,Sep.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,460.0,115.0,575.0,2023,Steiermark
2023-09,12.0,ÖGK-ST,Sep.23,FA für Orthopädie und orthopädische Chirurgie,3894.0,1830.0,5724.0,2023,Steiermark
2023-09,13.0,ÖGK-ST,Sep.23,FA für Physikalische Medizin,79.0,30.0,109.0,2023,Steiermark
2023-09,14.0,ÖGK-ST,Sep.23,FA für Radiologie,252.0,70.0,322.0,2023,Steiermark
2023-09,15.0,ÖGK-ST,Sep.23,FA für Unfallchirurgie,750.0,429.0,1179.0,2023,Steiermark
2023-09,16.0,ÖGK-ST,Sep.23,FA für Urologie,706.0,706.0,1412.0,2023,Steiermark
2023-09,18.0,ÖGK-ST,Sep.23,FA für Neurochirurgie,82.0,77.0,159.0,2023,Steiermark
2023-09,19.0,ÖGK-ST,Sep.23,FA für Neurologie,836.0,292.0,1128.0,2023,Steiermark
2023-09,20.0,ÖGK-ST,Sep.23,FA für Psychiatrie,1183.0,565.0,1748.0,2023,Steiermark
2023-09,21.0,ÖGK-ST,Sep.23,FA für Plastische Chirurgie,48.0,32.0,80.0,2023,Steiermark
2023-09,22.0,ÖGK-ST,Sep.23,FA für Kinderchirurgie,28.0,9.0,37.0,2023,Steiermark
2023-09,23.0,ÖGK-ST,Sep.23,"FA für Mund., Kiefer- und Gesichtschirurgie",9.0,,9.0,2023,Steiermark
2023-09,24.0,ÖGK-ST,Sep.23,FA für Nuklearmedizin,163.0,79.0,242.0,2023,Steiermark
2023-09,26.0,ÖGK-ST,Sep.23,FA für Strahlentherapie - Radioonkologie,2.0,,2.0,2023,Steiermark
2023-09,29.0,ÖGK-ST,Sep.23,FA für Immunologie,,1.0,1.0,2023,Steiermark
2023-09,32.0,ÖGK-ST,Sep.23,FA für Kinder- und Jugendpsychiatrie,45.0,9.0,54.0,2023,Steiermark
2023-09,34.0,ÖGK-ST,Sep.23,FA für medizinische Biologie,,,0.0,2023,Steiermark
2023-09,50.0,ÖGK-ST,Sep.23,FA für medizinische und chemische Labordiagnostik,7.0,1.0,8.0,2023,Steiermark
2023-09,53.0,ÖGK-ST,Sep.23,FA für Pathologie und Histologie,,,0.0,2023,Steiermark
2023-09,55.0,ÖGK-ST,Sep.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Steiermark
2023-09,,ÖGK-ST,Sep.23,Gesamt,34709.0,24410.0,59119.0,2023,Steiermark
2023-10,5.0,ÖGK-ST,Okt.23,FA für Haut- und Geschlechtskrankheiten,1301.0,2774.0,4075.0,2023,Steiermark
2023-10,6.0,ÖGK-ST,Okt.23,FA für Frauenheilkunde und Geburtshilfe,6254.0,6497.0,12751.0,2023,Steiermark
2023-10,7.0,ÖGK-ST,Okt.23,FA für Innere Medizin,3826.0,2677.0,6503.0,2023,Steiermark
2023-10,8.0,ÖGK-ST,Okt.23,FA für Kinder- und Jugendheilkunde,2954.0,2317.0,5271.0,2023,Steiermark
2023-10,9.0,ÖGK-ST,Okt.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1025.0,1744.0,2769.0,2023,Steiermark
2023-10,10.0,ÖGK-ST,Okt.23,FA für Lungenkrankheiten,69.0,40.0,109.0,2023,Steiermark
2023-10,11.0,ÖGK-ST,Okt.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,397.0,145.0,542.0,2023,Steiermark
2023-10,12.0,ÖGK-ST,Okt.23,FA für Orthopädie und orthopädische Chirurgie,972.0,2256.0,3228.0,2023,Steiermark
2023-10,13.0,ÖGK-ST,Okt.23,FA für Physikalische Medizin,70.0,36.0,106.0,2023,Steiermark
2023-10,14.0,ÖGK-ST,Okt.23,FA für Radiologie,201.0,83.0,284.0,2023,Steiermark
2023-10,15.0,ÖGK-ST,Okt.23,FA für Unfallchirurgie,601.0,413.0,1014.0,2023,Steiermark
2023-10,16.0,ÖGK-ST,Okt.23,FA für Urologie,183.0,714.0,897.0,2023,Steiermark
2023-10,18.0,ÖGK-ST,Okt.23,FA für Neurochirurgie,58.0,89.0,147.0,2023,Steiermark
2023-10,19.0,ÖGK-ST,Okt.23,FA für Neurologie,1092.0,394.0,1486.0,2023,Steiermark
2023-10,20.0,ÖGK-ST,Okt.23,FA für Psychiatrie,1129.0,628.0,1757.0,2023,Steiermark
2023-10,21.0,ÖGK-ST,Okt.23,FA für Plastische Chirurgie,42.0,39.0,81.0,2023,Steiermark
2023-10,22.0,ÖGK-ST,Okt.23,FA für Kinderchirurgie,46.0,10.0,56.0,2023,Steiermark
2023-10,23.0,ÖGK-ST,Okt.23,"FA für Mund., Kiefer- und Gesichtschirurgie",6.0,,6.0,2023,Steiermark
2023-10,24.0,ÖGK-ST,Okt.23,FA für Nuklearmedizin,146.0,68.0,214.0,2023,Steiermark
2023-10,26.0,ÖGK-ST,Okt.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Steiermark
2023-10,29.0,ÖGK-ST,Okt.23,FA für Immunologie,,1.0,1.0,2023,Steiermark
2023-10,32.0,ÖGK-ST,Okt.23,FA für Kinder- und Jugendpsychiatrie,18.0,2.0,20.0,2023,Steiermark
2023-10,34.0,ÖGK-ST,Okt.23,FA für medizinische Biologie,,,0.0,2023,Steiermark
2023-10,50.0,ÖGK-ST,Okt.23,FA für medizinische und chemische Labordiagnostik,7.0,5.0,12.0,2023,Steiermark
2023-10,53.0,ÖGK-ST,Okt.23,FA für Pathologie und Histologie,,,0.0,2023,Steiermark
2023-10,55.0,ÖGK-ST,Okt.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Steiermark
2023-10,,ÖGK-ST,Okt.23,Gesamt,29511.0,28232.0,57743.0,2023,Steiermark
2023-11,5.0,ÖGK-ST,Nov.23,FA für Haut- und Geschlechtskrankheiten,2557.0,2175.0,4732.0,2023,Steiermark
2023-11,6.0,ÖGK-ST,Nov.23,FA für Frauenheilkunde und Geburtshilfe,6388.0,7805.0,14193.0,2023,Steiermark
2023-11,7.0,ÖGK-ST,Nov.23,FA für Innere Medizin,4299.0,2765.0,7064.0,2023,Steiermark
2023-11,8.0,ÖGK-ST,Nov.23,FA für Kinder- und Jugendheilkunde,1993.0,3223.0,5216.0,2023,Steiermark
2023-11,9.0,ÖGK-ST,Nov.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",928.0,1976.0,2904.0,2023,Steiermark
2023-11,10.0,ÖGK-ST,Nov.23,FA für Lungenkrankheiten,65.0,65.0,130.0,2023,Steiermark
2023-11,11.0,ÖGK-ST,Nov.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,1030.0,286.0,1316.0,2023,Steiermark
2023-11,12.0,ÖGK-ST,Nov.23,FA für Orthopädie und orthopädische Chirurgie,2063.0,2479.0,4542.0,2023,Steiermark
2023-11,13.0,ÖGK-ST,Nov.23,FA für Physikalische Medizin,115.0,51.0,166.0,2023,Steiermark
2023-11,14.0,ÖGK-ST,Nov.23,FA für Radiologie,290.0,78.0,368.0,2023,Steiermark
2023-11,15.0,ÖGK-ST,Nov.23,FA für Unfallchirurgie,762.0,501.0,1263.0,2023,Steiermark
2023-11,16.0,ÖGK-ST,Nov.23,FA für Urologie,809.0,1003.0,1812.0,2023,Steiermark
2023-11,18.0,ÖGK-ST,Nov.23,FA für Neurochirurgie,80.0,126.0,206.0,2023,Steiermark
2023-11,19.0,ÖGK-ST,Nov.23,FA für Neurologie,807.0,514.0,1321.0,2023,Steiermark
2023-11,20.0,ÖGK-ST,Nov.23,FA für Psychiatrie,1529.0,941.0,2470.0,2023,Steiermark
2023-11,21.0,ÖGK-ST,Nov.23,FA für Plastische Chirurgie,34.0,27.0,61.0,2023,Steiermark
2023-11,22.0,ÖGK-ST,Nov.23,FA für Kinderchirurgie,29.0,14.0,43.0,2023,Steiermark
2023-11,23.0,ÖGK-ST,Nov.23,"FA für Mund., Kiefer- und Gesichtschirurgie",12.0,,12.0,2023,Steiermark
2023-11,24.0,ÖGK-ST,Nov.23,FA für Nuklearmedizin,201.0,55.0,256.0,2023,Steiermark
2023-11,26.0,ÖGK-ST,Nov.23,FA für Strahlentherapie - Radioonkologie,1.0,,1.0,2023,Steiermark
2023-11,29.0,ÖGK-ST,Nov.23,FA für Immunologie,1.0,1.0,2.0,2023,Steiermark
2023-11,32.0,ÖGK-ST,Nov.23,FA für Kinder- und Jugendpsychiatrie,49.0,12.0,61.0,2023,Steiermark
2023-11,34.0,ÖGK-ST,Nov.23,FA für medizinische Biologie,,,0.0,2023,Steiermark
2023-11,50.0,ÖGK-ST,Nov.23,FA für medizinische und chemische Labordiagnostik,10.0,6.0,16.0,2023,Steiermark
2023-11,53.0,ÖGK-ST,Nov.23,FA für Pathologie und Histologie,2.0,3.0,5.0,2023,Steiermark
2023-11,55.0,ÖGK-ST,Nov.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Steiermark
2023-11,,ÖGK-ST,Nov.23,Gesamt,32323.0,33884.0,66207.0,2023,Steiermark
2023-12,5.0,ÖGK-ST,Dez.23,FA für Haut- und Geschlechtskrankheiten,3158.0,2149.0,5307.0,2023,Steiermark
2023-12,6.0,ÖGK-ST,Dez.23,FA für Frauenheilkunde und Geburtshilfe,3440.0,6087.0,9527.0,2023,Steiermark
2023-12,7.0,ÖGK-ST,Dez.23,FA für Innere Medizin,2400.0,2357.0,4757.0,2023,Steiermark
2023-12,8.0,ÖGK-ST,Dez.23,FA für Kinder- und Jugendheilkunde,1159.0,2889.0,4048.0,2023,Steiermark
2023-12,9.0,ÖGK-ST,Dez.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",816.0,1394.0,2210.0,2023,Steiermark
2023-12,10.0,ÖGK-ST,Dez.23,FA für Lungenkrankheiten,40.0,71.0,111.0,2023,Steiermark
2023-12,11.0,ÖGK-ST,Dez.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,184.0,104.0,288.0,2023,Steiermark
2023-12,12.0,ÖGK-ST,Dez.23,FA für Orthopädie und orthopädische Chirurgie,1699.0,2146.0,3845.0,2023,Steiermark
2023-12,13.0,ÖGK-ST,Dez.23,FA für Physikalische Medizin,58.0,49.0,107.0,2023,Steiermark
2023-12,14.0,ÖGK-ST,Dez.23,FA für Radiologie,126.0,97.0,223.0,2023,Steiermark
2023-12,15.0,ÖGK-ST,Dez.23,FA für Unfallchirurgie,371.0,422.0,793.0,2023,Steiermark
2023-12,16.0,ÖGK-ST,Dez.23,FA für Urologie,431.0,817.0,1248.0,2023,Steiermark
2023-12,18.0,ÖGK-ST,Dez.23,FA für Neurochirurgie,34.0,95.0,129.0,2023,Steiermark
2023-12,19.0,ÖGK-ST,Dez.23,FA für Neurologie,586.0,394.0,980.0,2023,Steiermark
2023-12,20.0,ÖGK-ST,Dez.23,FA für Psychiatrie,658.0,595.0,1253.0,2023,Steiermark
2023-12,21.0,ÖGK-ST,Dez.23,FA für Plastische Chirurgie,23.0,33.0,56.0,2023,Steiermark
2023-12,22.0,ÖGK-ST,Dez.23,FA für Kinderchirurgie,32.0,7.0,39.0,2023,Steiermark
2023-12,23.0,ÖGK-ST,Dez.23,"FA für Mund., Kiefer- und Gesichtschirurgie",5.0,1.0,6.0,2023,Steiermark
2023-12,24.0,ÖGK-ST,Dez.23,FA für Nuklearmedizin,112.0,57.0,169.0,2023,Steiermark
2023-12,26.0,ÖGK-ST,Dez.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Steiermark
2023-12,29.0,ÖGK-ST,Dez.23,FA für Immunologie,,2.0,2.0,2023,Steiermark
2023-12,32.0,ÖGK-ST,Dez.23,FA für Kinder- und Jugendpsychiatrie,22.0,28.0,50.0,2023,Steiermark
2023-12,34.0,ÖGK-ST,Dez.23,FA für medizinische Biologie,,,0.0,2023,Steiermark
2023-12,50.0,ÖGK-ST,Dez.23,FA für medizinische und chemische Labordiagnostik,,5.0,5.0,2023,Steiermark
2023-12,53.0,ÖGK-ST,Dez.23,FA für Pathologie und Histologie,,1.0,1.0,2023,Steiermark
2023-12,55.0,ÖGK-ST,Dez.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Steiermark
2023-12,,ÖGK-ST,Dez.23,Gesamt,20642.0,27543.0,48185.0,2023,Steiermark
2023-01,5.0,ÖGK-T,Jän.23,FA für Haut- und Geschlechtskrankheiten,2458.0,1507.0,3965.0,2023,Tirol
2023-01,6.0,ÖGK-T,Jän.23,FA für Frauenheilkunde und Geburtshilfe,5471.0,3407.0,8878.0,2023,Tirol
2023-01,7.0,ÖGK-T,Jän.23,FA für Innere Medizin,2630.0,1495.0,4125.0,2023,Tirol
2023-01,8.0,ÖGK-T,Jän.23,FA für Kinder- und Jugendheilkunde,683.0,1493.0,2176.0,2023,Tirol
2023-01,9.0,ÖGK-T,Jän.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",1054.0,234.0,1288.0,2023,Tirol
2023-01,10.0,ÖGK-T,Jän.23,FA für Lungenkrankheiten,139.0,123.0,262.0,2023,Tirol
2023-01,11.0,ÖGK-T,Jän.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,1.0,,1.0,2023,Tirol
2023-01,12.0,ÖGK-T,Jän.23,FA für Orthopädie und orthopädische Chirurgie,1059.0,843.0,1902.0,2023,Tirol
2023-01,13.0,ÖGK-T,Jän.23,FA für Physikalische Medizin,16.0,21.0,37.0,2023,Tirol
2023-01,14.0,ÖGK-T,Jän.23,FA für Radiologie,263.0,210.0,473.0,2023,Tirol
2023-01,15.0,ÖGK-T,Jän.23,FA für Unfallchirurgie,686.0,763.0,1449.0,2023,Tirol
2023-01,16.0,ÖGK-T,Jän.23,FA für Urologie,950.0,236.0,1186.0,2023,Tirol
2023-01,18.0,ÖGK-T,Jän.23,FA für Neurochirurgie,253.0,156.0,409.0,2023,Tirol
2023-01,19.0,ÖGK-T,Jän.23,FA für Neurologie,463.0,275.0,738.0,2023,Tirol
2023-01,20.0,ÖGK-T,Jän.23,FA für Psychiatrie,1618.0,490.0,2108.0,2023,Tirol
2023-01,21.0,ÖGK-T,Jän.23,FA für Plastische Chirurgie,61.0,50.0,111.0,2023,Tirol
2023-01,22.0,ÖGK-T,Jän.23,FA für Kinderchirurgie,,,0.0,2023,Tirol
2023-01,23.0,ÖGK-T,Jän.23,"FA für Mund., Kiefer- und Gesichtschirurgie",779.0,320.0,1099.0,2023,Tirol
2023-01,24.0,ÖGK-T,Jän.23,FA für Nuklearmedizin,270.0,162.0,432.0,2023,Tirol
2023-01,26.0,ÖGK-T,Jän.23,FA für Strahlentherapie - Radioonkologie,4.0,,4.0,2023,Tirol
2023-01,29.0,ÖGK-T,Jän.23,FA für Immunologie,,,0.0,2023,Tirol
2023-01,32.0,ÖGK-T,Jän.23,FA für Kinder- und Jugendpsychiatrie,,7.0,7.0,2023,Tirol
2023-01,34.0,ÖGK-T,Jän.23,FA für medizinische Biologie,,,0.0,2023,Tirol
2023-01,50.0,ÖGK-T,Jän.23,FA für medizinische und chemische Labordiagnostik,1.0,1.0,2.0,2023,Tirol
2023-01,53.0,ÖGK-T,Jän.23,FA für Pathologie und Histologie,4.0,4.0,8.0,2023,Tirol
2023-01,55.0,ÖGK-T,Jän.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,7.0,5.0,12.0,2023,Tirol
2023-01,,ÖGK-T,Jän.23,Gesamt,26376.0,16005.0,42381.0,2023,Tirol
2023-02,5.0,ÖGK-T,Feb.23,FA für Haut- und Geschlechtskrankheiten,3598.0,697.0,4295.0,2023,Tirol
2023-02,6.0,ÖGK-T,Feb.23,FA für Frauenheilkunde und Geburtshilfe,6606.0,2469.0,9075.0,2023,Tirol
2023-02,7.0,ÖGK-T,Feb.23,FA für Innere Medizin,3053.0,566.0,3619.0,2023,Tirol
2023-02,8.0,ÖGK-T,Feb.23,FA für Kinder- und Jugendheilkunde,825.0,705.0,1530.0,2023,Tirol
2023-02,9.0,ÖGK-T,Feb.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",242.0,106.0,348.0,2023,Tirol
2023-02,10.0,ÖGK-T,Feb.23,FA für Lungenkrankheiten,158.0,108.0,266.0,2023,Tirol
2023-02,11.0,ÖGK-T,Feb.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,,1.0,1.0,2023,Tirol
2023-02,12.0,ÖGK-T,Feb.23,FA für Orthopädie und orthopädische Chirurgie,1333.0,357.0,1690.0,2023,Tirol
2023-02,13.0,ÖGK-T,Feb.23,FA für Physikalische Medizin,35.0,4.0,39.0,2023,Tirol
2023-02,14.0,ÖGK-T,Feb.23,FA für Radiologie,342.0,98.0,440.0,2023,Tirol
2023-02,15.0,ÖGK-T,Feb.23,FA für Unfallchirurgie,735.0,233.0,968.0,2023,Tirol
2023-02,16.0,ÖGK-T,Feb.23,FA für Urologie,314.0,102.0,416.0,2023,Tirol
2023-02,18.0,ÖGK-T,Feb.23,FA für Neurochirurgie,280.0,71.0,351.0,2023,Tirol
2023-02,19.0,ÖGK-T,Feb.23,FA für Neurologie,471.0,189.0,660.0,2023,Tirol
2023-02,20.0,ÖGK-T,Feb.23,FA für Psychiatrie,902.0,257.0,1159.0,2023,Tirol
2023-02,21.0,ÖGK-T,Feb.23,FA für Plastische Chirurgie,94.0,26.0,120.0,2023,Tirol
2023-02,22.0,ÖGK-T,Feb.23,FA für Kinderchirurgie,,,0.0,2023,Tirol
2023-02,23.0,ÖGK-T,Feb.23,"FA für Mund., Kiefer- und Gesichtschirurgie",586.0,291.0,877.0,2023,Tirol
2023-02,24.0,ÖGK-T,Feb.23,FA für Nuklearmedizin,321.0,85.0,406.0,2023,Tirol
2023-02,26.0,ÖGK-T,Feb.23,FA für Strahlentherapie - Radioonkologie,7.0,,7.0,2023,Tirol
2023-02,29.0,ÖGK-T,Feb.23,FA für Immunologie,,,0.0,2023,Tirol
2023-02,32.0,ÖGK-T,Feb.23,FA für Kinder- und Jugendpsychiatrie,6.0,,6.0,2023,Tirol
2023-02,34.0,ÖGK-T,Feb.23,FA für medizinische Biologie,,,0.0,2023,Tirol
2023-02,50.0,ÖGK-T,Feb.23,FA für medizinische und chemische Labordiagnostik,1.0,,1.0,2023,Tirol
2023-02,53.0,ÖGK-T,Feb.23,FA für Pathologie und Histologie,3.0,,3.0,2023,Tirol
2023-02,55.0,ÖGK-T,Feb.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,15.0,3.0,18.0,2023,Tirol
2023-02,,ÖGK-T,Feb.23,Gesamt,27562.0,8205.0,35767.0,2023,Tirol
2023-03,5.0,ÖGK-T,Mär.23,FA für Haut- und Geschlechtskrankheiten,3132.0,1374.0,4506.0,2023,Tirol
2023-03,6.0,ÖGK-T,Mär.23,FA für Frauenheilkunde und Geburtshilfe,8443.0,4181.0,12624.0,2023,Tirol
2023-03,7.0,ÖGK-T,Mär.23,FA für Innere Medizin,3637.0,1167.0,4804.0,2023,Tirol
2023-03,8.0,ÖGK-T,Mär.23,FA für Kinder- und Jugendheilkunde,912.0,1379.0,2291.0,2023,Tirol
2023-03,9.0,ÖGK-T,Mär.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",638.0,223.0,861.0,2023,Tirol
2023-03,10.0,ÖGK-T,Mär.23,FA für Lungenkrankheiten,181.0,202.0,383.0,2023,Tirol
2023-03,11.0,ÖGK-T,Mär.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,,,0.0,2023,Tirol
2023-03,12.0,ÖGK-T,Mär.23,FA für Orthopädie und orthopädische Chirurgie,1375.0,714.0,2089.0,2023,Tirol
2023-03,13.0,ÖGK-T,Mär.23,FA für Physikalische Medizin,47.0,16.0,63.0,2023,Tirol
2023-03,14.0,ÖGK-T,Mär.23,FA für Radiologie,366.0,194.0,560.0,2023,Tirol
2023-03,15.0,ÖGK-T,Mär.23,FA für Unfallchirurgie,1006.0,593.0,1599.0,2023,Tirol
2023-03,16.0,ÖGK-T,Mär.23,FA für Urologie,531.0,201.0,732.0,2023,Tirol
2023-03,18.0,ÖGK-T,Mär.23,FA für Neurochirurgie,296.0,145.0,441.0,2023,Tirol
2023-03,19.0,ÖGK-T,Mär.23,FA für Neurologie,417.0,255.0,672.0,2023,Tirol
2023-03,20.0,ÖGK-T,Mär.23,FA für Psychiatrie,982.0,486.0,1468.0,2023,Tirol
2023-03,21.0,ÖGK-T,Mär.23,FA für Plastische Chirurgie,79.0,51.0,130.0,2023,Tirol
2023-03,22.0,ÖGK-T,Mär.23,FA für Kinderchirurgie,,,0.0,2023,Tirol
2023-03,23.0,ÖGK-T,Mär.23,"FA für Mund., Kiefer- und Gesichtschirurgie",785.0,340.0,1125.0,2023,Tirol
2023-03,24.0,ÖGK-T,Mär.23,FA für Nuklearmedizin,237.0,142.0,379.0,2023,Tirol
2023-03,26.0,ÖGK-T,Mär.23,FA für Strahlentherapie - Radioonkologie,1.0,,1.0,2023,Tirol
2023-03,29.0,ÖGK-T,Mär.23,FA für Immunologie,,2.0,2.0,2023,Tirol
2023-03,32.0,ÖGK-T,Mär.23,FA für Kinder- und Jugendpsychiatrie,9.0,,9.0,2023,Tirol
2023-03,34.0,ÖGK-T,Mär.23,FA für medizinische Biologie,,,0.0,2023,Tirol
2023-03,50.0,ÖGK-T,Mär.23,FA für medizinische und chemische Labordiagnostik,2.0,1.0,3.0,2023,Tirol
2023-03,53.0,ÖGK-T,Mär.23,FA für Pathologie und Histologie,4.0,4.0,8.0,2023,Tirol
2023-03,55.0,ÖGK-T,Mär.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,11.0,5.0,16.0,2023,Tirol
2023-03,,ÖGK-T,Mär.23,Gesamt,34412.0,15111.0,49523.0,2023,Tirol
